id,name,price,rating,url,img_url
104,Emaxx B450M PRO AM4 AMD Motherboard EMX-B450M-PRO,3550,5,https://btechcustoms.com/product/emaxx-b450m-pro-am4-amd-motherboard-emx-b450m-pro/,https://btechcustoms.com/wp-content/uploads/2024/10/Emaxx-B450M-PRO-AM4-AMD-Motherboard-EMX-B450M-PRO.png
105,Epson EcoTank L121 A4 Ink Tank Printer,6200,5,https://btechcustoms.com/product/epson-ecotank-l121-a4-ink-tank-printer/,https://btechcustoms.com/wp-content/uploads/2024/07/EPSON-L121.jpg
106,Epson EcoTank L3210 A4 All-in-One Ink Tank Printer,9500,5,https://btechcustoms.com/product/epson-ecotank-l3210-a4-all-in-one-ink-tank-printer/,https://btechcustoms.com/wp-content/uploads/2024/09/EPSON-L3210-3-IN-1-TANK-TYPE.png
107,Epson EcoTank L5290 A4 Wi-Fi All-in-One Ink Tank Printer with ADF,13999,5,https://btechcustoms.com/product/epson-ecotank-l5290-a4-wi-fi-all-in-one-ink-tank-printer-with-adf/,https://btechcustoms.com/wp-content/uploads/2024/09/EPSON-L5290-3-IN-1-TANK-TYPE-WIFI.png
108,ESPORTS SERIES AMD A8-7680,10000,5,https://btechcustoms.com/product/esports-series-amd-a8-7680/,
109,ESPORTS SERIES AMD RYZEN 3 2200G DESKTOP,12999,5,https://btechcustoms.com/product/esports-series-amd-ryzen-3-2200g-desktop/,
110,ESPORTS SERIES AMD RYZEN 5 2400G DESKTOP,13999,5,https://btechcustoms.com/product/esports-series-amd-ryzen-5-2400g-desktop/,
111,ESPORTS SERIES AMD RYZEN 5 4650G DESKTOP,15999,5,https://btechcustoms.com/product/esports-series-amd-ryzen-5-4650g-desktop/,
112,ESPORTS SERIES AMD RYZEN 5 5600G,16999,5,https://btechcustoms.com/product/esports-series-amd-ryzen-5-5600g/,
113,ESPORTS SERIES AMD RYZEN 5 5700G,19499,5,https://btechcustoms.com/product/esports-series-amd-ryzen-5-5700g/,
114,ESPORTS SERIES INTEL CORE I5 10400,18499,5,https://btechcustoms.com/product/esports-series-intel-core-i5-10400/,
115,ESPORTS SERIES INTEL CORE I5 13400,23999,5,https://btechcustoms.com/product/esports-series-intel-core-i5-13400/,
116,ESPORTS SERIES INTEL CORE I7 10700,22499,5,https://btechcustoms.com/product/esports-series-intel-core-i7-10700/,
117,ESPORTS SERIES INTEL CORE I7 13700,34499,5,https://btechcustoms.com/product/esports-series-intel-core-i7-13700/,
118,Extended Mouse Pad,150,5,https://btechcustoms.com/product/extended-mouse-pad/,https://btechcustoms.com/wp-content/uploads/2024/08/Extended-Mouse-Pad.png
119,GALAX Gaming Headset (SNR-03) USB 7.1 Channel RGB,1500,5,https://btechcustoms.com/product/galax-gaming-headset-snr-03-usb-71-channel-rgb/,
120,GALAX Gaming Headset (SNR-04W),1500,5,https://btechcustoms.com/product/galax-gaming-headset-snr-04w/,https://btechcustoms.com/wp-content/uploads/2024/09/GALAX-Gaming-Headset-SNR-04W.png
121,GALAX GeForce GT 730 4GB DDR3,3500,5,https://btechcustoms.com/product/galax-geforce-gt-730-4gb-ddr3/,https://btechcustoms.com/wp-content/uploads/2024/08/GALAX-GT-730-LP.png
122,GALAX GeForce RTX™ 3050 6GB EX,11500,5,https://btechcustoms.com/product/galax-geforce-rtx-3050-6gb-ex/,https://btechcustoms.com/wp-content/uploads/2024/10/GALAX-RTX3050-EX-PCI-E-6GB.png
123,GALAX GeForce RTX™ 3060 Ti (1-Click OC Feature),"23,200.00 Original price was: 23,200.00.19,999.00Current price is: 19,999.00.",5,https://btechcustoms.com/product/galax-geforce-rtx-3060-ti-1-click-oc-feature/,https://btechcustoms.com/wp-content/uploads/2024/07/GALAX-3060Ti-OC.png
124,GALAX GeForce RTX™ 4060 1-Click OC 8GB,16500,5,https://btechcustoms.com/product/galax-geforce-rtx-4060-1-click-oc-8gb/,https://btechcustoms.com/wp-content/uploads/2024/10/GALAX-RTX4060-1-CLICK-OC-BLACK-1X-PCIE-8GB.png
125,Galax HOF ACE M2 Wireless Gaming Mouse,4550,5,https://btechcustoms.com/product/galax-hof-ace-m2-wireless-gaming-mouse/,https://btechcustoms.com/wp-content/uploads/2024/09/GALAX-HOF-ACE-WIRELESS-GAMING-MOUSE.png
126,Galax HOF Maestro (Piano Black) – HOF Gaming,4550,5,https://btechcustoms.com/product/galax-hof-maestro-piano-black--hof-gaming/,https://btechcustoms.com/wp-content/uploads/2024/09/GALAX-HOF-MAESTRO-H1-GLOSS-GAMING-HEADSET.png
127,GALAX REVOLUTION-05,3500,5,https://btechcustoms.com/product/galax-revolution-05/,https://btechcustoms.com/wp-content/uploads/2024/11/GALAX-PC-Case-REV-05-WHITE.jpg
128,Gamdias Apollo WQ35VF 35″ 3440×1440 VA 180Hz 1440P 1MS MPRT Ultrawide Gaming Monitor,17800,5,https://btechcustoms.com/product/gamdias-apollo-wq35vf-35-34401440-va-180hz-1440p-1ms-mprt-ultrawide-gaming-monitor/,
129,Gamdias Atlas HD24CIC 24″ 180hz 1ms Curved (DP/HDMI),6600,5,https://btechcustoms.com/product/gamdias-atlas-hd24cic-24-180hz-1ms-curved-dphdmi/,
130,Gamdias Atlas HD24IF II 24″ 180HZ IPS Gaming Monitor,6400,5,https://btechcustoms.com/product/gamdias-atlas-hd24if-ii-24-180hz-ips-gaming-monitor/,https://btechcustoms.com/wp-content/uploads/2024/09/ATLAS-GAMDIAS-VENUS-HD24IF-II-IPS-180HZ-FHD.png
131,Gamdias Atlas HD27G 27″ II 180HZ FHD Curved Gaming Monitor,7999,5,https://btechcustoms.com/product/gamdias-atlas-hd27g-27-ii-180hz-fhd-curved-gaming-monitor/,
132,GAMDIAS ATLAS Q32VC 31.5″ VA 165Hz Curve Gaming Monitor,14250,5,https://btechcustoms.com/product/gamdias-atlas-q32vc-315-va-165hz-curve-gaming-monitor/,
133,GAMDIAS ATLAS QHD27FIC 27″ 2560 x 1440 IPS 180HZ 1ms MPRT Gaming Monitor,10500,5,https://btechcustoms.com/product/gamdias-atlas-qhd27fic-27-2560-x-1440-ips-180hz-1ms-mprt-gaming-monitor/,
134,Gamdias Monitor Atlas DHD32C “31.5 Curved 240hz VA Gaming Monitor,12350,5,https://btechcustoms.com/product/gamdias-monitor-atlas-dhd32c-315-curved-240hz-va-gaming-monitor/,
135,GeForce RTX™ 4060 Ti WINDFORCE OC 8,25499,5,https://btechcustoms.com/product/geforce-rtx-4060-ti-windforce-oc-8/,
136,Gigabyte B550M Aorus Elite Ultra Durable Motherboard with Pure Digital VRM Solution Socket Am4 Ddr4Gaming Motherboard,6650,5,https://btechcustoms.com/product/gigabyte-b550m-aorus-elite-ultra-durable-motherboard-with-pure-digital-vrm-solution-socket-am4-ddr4gaming-motherboard/,
137,Gigabyte B650M-K DDR5 Motherboard,7650,5,https://btechcustoms.com/product/gigabyte-b650m-k-ddr5-motherboard/,https://btechcustoms.com/wp-content/uploads/2024/10/GIGABYTE-GA-B650M-K-AM5-DDR5-DIGITAL-VRM.png
138,Gigabyte B760 Aorus Elite AX DDR4 Gaming Motherboard,12900,5,https://btechcustoms.com/product/gigabyte-b760-aorus-elite-ax-ddr4-gaming-motherboard/,https://btechcustoms.com/wp-content/uploads/2024/07/B760-AORUS-ELITE.png
139,Gigabyte B760M DS3H AX DDR5 Ultra Durable Motherboard,8800,5,https://btechcustoms.com/product/gigabyte-b760m-ds3h-ax-ddr5-ultra-durable-motherboard/,https://btechcustoms.com/wp-content/uploads/2024/10/GIGABYTE-GA-B760-DS3H-AX-INTEL-LGA1700-DDR5-WIFI.png
140,Gigabyte GeForce RTX™ 4060 Ti AERO OC 8G,28550,5,https://btechcustoms.com/product/gigabyte-geforce-rtx-4060-ti-aero-oc-8g/,https://btechcustoms.com/wp-content/uploads/2024/07/GIGABYTE-4060-TI-AERO.jpg
141,Gigabyte GEN3 2500E 500GB PCIE 3.0 X4 NVME SSD (G325E500G),2200,5,https://btechcustoms.com/product/gigabyte-gen3-2500e-500gb-pcie-30-x4-nvme-ssd-g325e500g/,
142,Gigabyte Radeon™ RX 6600 EAGLE 8GB,13999,5,https://btechcustoms.com/product/gigabyte-radeon-rx-6600-eagle-8gb/,
143,Gigabyte Radeon™ RX 7600 GAMING OC 8G,18750,5,https://btechcustoms.com/product/gigabyte-radeon-rx-7600-gaming-oc-8g/,
144,Gigabyte Z790M Aorus Elite AX ICE LGA 1700 Intel Motherboard,15900,5,https://btechcustoms.com/product/gigabyte-z790m-aorus-elite-ax-ice-lga-1700-intel-motherboard/,https://btechcustoms.com/wp-content/uploads/2024/10/GIGABYTE-AORUS-Z790M-A-ELITE-AX-ICE-LGA-1700-DDR5-WIFI-WHITE.png
145,HOMEBUDDY SERIES AMD A8-7680,8000,5,https://btechcustoms.com/product/homebuddy-series-amd-a8-7680/,
146,HOMEBUDDY SERIES AMD ATHLON 3000G,9999,5,https://btechcustoms.com/product/homebuddy-series-amd-athlon-3000g/,
147,HOMEBUDDY SERIES AMD RYZEN 3 2200G DESKTOP,10999,5,https://btechcustoms.com/product/homebuddy-series-amd-ryzen-3-2200g-desktop/,
148,HOMEBUDDY SERIES AMD RYZEN 5 2400G DESKTOP,11999,5,https://btechcustoms.com/product/homebuddy-series-amd-ryzen-5-2400g-desktop/,
149,HOMEBUDDY SERIES AMD RYZEN 5 4650G,13999,5,https://btechcustoms.com/product/homebuddy-series-amd-ryzen-5-4650g/,
150,HOMEBUDDY SERIES AMD RYZEN 5 5600G,14999,5,https://btechcustoms.com/product/homebuddy-series-amd-ryzen-5-5600g/,
151,HOMEBUDDY SERIES AMD RYZEN 5 5700G DESKTOP,17499,5,https://btechcustoms.com/product/homebuddy-series-amd-ryzen-5-5700g-desktop/,
152,HOMEBUDDY SERIES INTEL CORE I5 10400,16499,5,https://btechcustoms.com/product/homebuddy-series-intel-core-i5-10400/,
153,HOMEBUDDY SERIES INTEL CORE I5 13400,21999,5,https://btechcustoms.com/product/homebuddy-series-intel-core-i5-13400/,
154,HOMEBUDDY SERIES INTEL CORE I7 10700,20499,5,https://btechcustoms.com/product/homebuddy-series-intel-core-i7-10700/,
155,HOMEBUDDY SERIES INTEL CORE I7 13700,32499,5,https://btechcustoms.com/product/homebuddy-series-intel-core-i7-13700/,
156,"Huntkey SZM304-4 , 3-Socket Power Strip Surge Protector",450,5,https://btechcustoms.com/product/huntkey-szm304-4--3-socket-power-strip-surge-protector/,https://btechcustoms.com/wp-content/uploads/2024/08/HUNTKEY-POWER-SURGE-PROTECTOR.png
157,HUTIXI Model HT-WT160 THERMAL GREASE,50,5,https://btechcustoms.com/product/hutixi-model-ht-wt160-thermal-grease/,https://btechcustoms.com/wp-content/uploads/2024/08/THERMAL-PASTE-HUTIXI.png
158,Iinplay Kmt-2 Black DualMonitor Stand Mount for 13″-27″ MONITOR,999,5,https://btechcustoms.com/product/iinplay-kmt-2-black-dualmonitor-stand-mount-for-13-27-monitor/,https://btechcustoms.com/wp-content/uploads/2024/10/INPLAY-KMT-2-BLACK-DUAL-MONITOR-STAND-MOUNT-FOR-13-27-MONITOR.png
159,Inplay C1080E HD Webcam | 1080p,550,5,https://btechcustoms.com/product/inplay-c1080e-hd-webcam--1080p/,https://btechcustoms.com/wp-content/uploads/2024/09/INPLAY-C1080E-HD-Webcam.png
160,INPLAY HN620 v2 Noice Cancelling Headset Black,600,5,https://btechcustoms.com/product/inplay-hn620-v2-noice-cancelling-headset-black/,https://btechcustoms.com/wp-content/uploads/2024/08/INPLAY-HN620-NOISE-CANCELLING-HEADSET-USB-TYPE.png
161,Inplay M02 Case Fan Moon Red,120,5,https://btechcustoms.com/product/inplay-m02-case-fan-moon-red/,
162,Inplay OpenView V100 PC MATX | BLACK,2100,5,https://btechcustoms.com/product/inplay-openview-v100-pc-matx--black/,https://btechcustoms.com/wp-content/uploads/2024/07/ph-11134208-7r98w-lse06bs70nyccb.png
163,INPLAY SEAVIEW S100 BLACK MATX,2200,5,https://btechcustoms.com/product/inplay-seaview-s100-black-matx/,https://btechcustoms.com/wp-content/uploads/2024/07/inplay-seaview-s100-black-.png
164,INPLAY SEAVIEW S100 WHITE,2200,5,https://btechcustoms.com/product/inplay-seaview-s100-white/,https://btechcustoms.com/wp-content/uploads/2024/07/inplay-seaview-s100-WHITE.png
165,Inplay STX540 4in1 (Pink),1000,5,https://btechcustoms.com/product/inplay-stx540-4in1-pink/,https://btechcustoms.com/wp-content/uploads/2024/08/INPLAY-STX540-PINK-4-IN-1-KEYBOARD-MOUSE-COMBO.png
166,Intel Core i3-14100F 4.7GHz LGA 1700 Processor,5750,5,https://btechcustoms.com/product/intel-core-i3-14100f-47ghz-lga-1700-processor/,
167,INTEL CORE I5 10400 GAMING SERIES,19000,5,https://btechcustoms.com/product/intel-core-i5-10400-gaming-series/,https://btechcustoms.com/wp-content/uploads/2024/08/DIWATA-2.png
168,Intel Core i5 14600KF 14th Gen 24M Cache up to 5.30 GHz,18500,5,https://btechcustoms.com/product/intel-core-i5-14600kf-14th-gen-24m-cache-up-to-530-ghz/,
169,Intel Core i5-14400F 4.7GHz LGA 1700 Processor,10300,5,https://btechcustoms.com/product/intel-core-i5-14400f-47ghz-lga-1700-processor/,
170,Lexar® 256GB NM620 M.2 2280 NVMe SSD,1700,5,https://btechcustoms.com/product/lexar-256gb-nm620-m2-2280-nvme-ssd/,
171,Lexar® 512GB NM620 M.2 2280 NVMe SSD,2400,5,https://btechcustoms.com/product/lexar-512gb-nm620-m2-2280-nvme-ssd/,
172,Lexar® 8GB Ares Rgb Ddr4 Desktop Memory 3200mhz,1700,5,https://btechcustoms.com/product/lexar-8gb-ares-rgb-ddr4-desktop-memory-3200mhz/,https://btechcustoms.com/wp-content/uploads/2024/11/LEXAR-ARES-8GB-DDR4-3200MHZ.webp
173,LIAN LI PC O11 DYNAMIC | ATX | WHITE | DUAL CHAMBER |TEMPERED GLASS | PC CASE,9500,5,https://btechcustoms.com/product/lian-li-pc-o11-dynamic--atx--white--dual-chamber-tempered-glass--pc-case/,https://btechcustoms.com/wp-content/uploads/2024/07/O11D-white-side45.jpg
174,LIAN LI TU150 ALUMINIUM TEMPERED GLASS ITX CASE -BLACK COLOR -TU150WX PC CASE,6200,5,https://btechcustoms.com/product/lian-li-tu150-aluminium-tempered-glass-itx-case--black-color--tu150wx-pc-case/,https://btechcustoms.com/wp-content/uploads/2024/07/Screenshot-2024-07-24-204159.png
175,Logitech G102 Lightsync Gaming Mouse (WHITE),1150,5,https://btechcustoms.com/product/logitech-g102-lightsync-gaming-mouse-white/,https://btechcustoms.com/wp-content/uploads/2024/08/LOGITECH-G102-WHITE.png
176,Logitech G102 LIGHTSYNC RGB 6 Button Gaming Mouse (BLACK),1150,5,https://btechcustoms.com/product/logitech-g102-lightsync-rgb-6-button-gaming-mouse-black/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-G102-LIGHTSYNC-RGB-GAMING-MOUSE-BLACK.png
177,Logitech G304 Lightspeed Wireless Gaming Mouse,2300,5,https://btechcustoms.com/product/logitech-g304-lightspeed-wireless-gaming-mouse/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-G304-WIRELESS-MOUSE.png
178,Logitech G333 Gaming Earphones with Mic and Dual Drivers,2800,5,https://btechcustoms.com/product/logitech-g333-gaming-earphones-with-mic-and-dual-drivers/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-G333-EARPHONES.png
179,Logitech G335 Wired Gaming Headset,3200,5,https://btechcustoms.com/product/logitech-g335-wired-gaming-headset/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-G335-HEADSET.png
180,Logitech G435 Ultra-light Wireless Bluetooth Gaming,3900,5,https://btechcustoms.com/product/logitech-g435-ultra-light-wireless-bluetooth-gaming/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-4355-HEADSET.png
181,Logitech G435 Ultra-light Wireless Bluetooth Gaming,3700,5,https://btechcustoms.com/product/logitech-g435-ultra-light-wireless-bluetooth-gaming/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-4355-HEADSET.png
182,Logitech H151 Stereo Headset with Noise-Cancelling Mic,895,5,https://btechcustoms.com/product/logitech-h151-stereo-headset-with-noise-cancelling-mic/,https://btechcustoms.com/wp-content/uploads/2024/08/LOGITECH-H151.png
183,Logitech M170/M171 Wireless Mouse – Comfort and Mobility,599,5,https://btechcustoms.com/product/logitech-m170m171-wireless-mouse--comfort-and-mobility/,
184,Logitech M185 Compact Wireless Mouse,999,5,https://btechcustoms.com/product/logitech-m185-compact-wireless-mouse/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-M185-MOUSE.png
185,Logitech MK295 Silent Wireless Keyboard Mouse Combo,1550,5,https://btechcustoms.com/product/logitech-mk295-silent-wireless-keyboard-mouse-combo/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-MK295.png
186,Logitech MK470 Slim Wireless Keyboard and Mouse Combo,2999,5,https://btechcustoms.com/product/logitech-mk470-slim-wireless-keyboard-and-mouse-combo/,https://btechcustoms.com/wp-content/uploads/2024/09/LOGITECH-MK470.png
187,Montech Air 100 Lite Mesh TG Black Case mATX,2600,5,https://btechcustoms.com/product/montech-air-100-lite-mesh-tg-black-case-matx/,https://btechcustoms.com/wp-content/uploads/2024/07/montech-air-100-lite.png
188,Montech Air 100 Lite Mesh TG White Case mATX,2800,5,https://btechcustoms.com/product/montech-air-100-lite-mesh-tg-white-case-matx/,https://btechcustoms.com/wp-content/uploads/2024/07/montech-air-100-lite-white.png
189,Montech Air 1000 Premium Mesh TG Black ATX Case,4200,5,https://btechcustoms.com/product/montech-air-1000-premium-mesh-tg-black-atx-case/,https://btechcustoms.com/wp-content/uploads/2024/07/montech-air-premium-black.png
190,Montech Air 1000 Premium Mesh TG White ATX Case,4300,5,https://btechcustoms.com/product/montech-air-1000-premium-mesh-tg-white-atx-case/,https://btechcustoms.com/wp-content/uploads/2024/07/montech-air-premium-white.png
191,MP33 PRO M.2 PCIe SSD 1TB,4200,5,https://btechcustoms.com/product/mp33-pro-m2-pcie-ssd-1tb/,
192,MSI G24C4 E2 23.6″ FHD 180HZ 1MS VA Esports Gaming Monitor,9999,5,https://btechcustoms.com/product/msi-g24c4-e2-236-fhd-180hz-1ms-va-esports-gaming-monitor/,
193,MSI G274QPF E2 27″ WQHD (2560×1440) 180Hz 1ms GTG Rapid IPS Gaming Monitor,17300,5,https://btechcustoms.com/product/msi-g274qpf-e2-27-wqhd-25601440-180hz-1ms-gtg-rapid-ips-gaming-monitor/,
194,Nexion GH-03 RGB Gaming Headset,450,5,https://btechcustoms.com/product/nexion-gh-03-rgb-gaming-headset/,https://btechcustoms.com/wp-content/uploads/2024/08/NEXION-GH-03-HEADSET.png
195,NEXION GK-130 USB Keyboard and Mouse Black,500,5,https://btechcustoms.com/product/nexion-gk-130-usb-keyboard-and-mouse-black/,https://btechcustoms.com/wp-content/uploads/2024/08/NEXION-GK-130-2-IN-1-KEYBOARD-MOUSE-BLACK.png
196,North Bayou F80 Gas-Strut Flexi Mount Desktop 17-30 Inch Monitor Arm (Black),1250,5,https://btechcustoms.com/product/north-bayou-f80-gas-strut-flexi-mount-desktop-17-30-inch-monitor-arm-black/,https://btechcustoms.com/wp-content/uploads/2024/09/NORTH-BAYOU-DESK-MOUNT-STAND-NB-F80-17-30.png
197,nplay KMT-4 Monitor Stand With Laptop Tray Dual Arm Desk Mount Fully Adjustable Monitor Mount,1250,5,https://btechcustoms.com/product/nplay-kmt-4-monitor-stand-with-laptop-tray-dual-arm-desk-mount-fully-adjustable-monitor-mount/,https://btechcustoms.com/wp-content/uploads/2024/10/INPLAY-KMT-4-BLACK-MONITOR-w-LAPTOP-TRAY-STAND-MOUNT.png
198,Nvision ES27G1 PRO 27″ 180Hz Curved Va Panel Gaming Monitor,7500,5,https://btechcustoms.com/product/nvision-es27g1-pro-27-180hz-curved-va-panel-gaming-monitor/,https://btechcustoms.com/wp-content/uploads/2024/07/NVISION-ES27G1-1.png
199,NVISION ES32G1-Pro 32″ 180Hz VA Curved,9800,5,https://btechcustoms.com/product/nvision-es32g1-pro-32-180hz-va-curved/,https://btechcustoms.com/wp-content/uploads/2024/10/NVISION-ES32G1-PRO-32-FHD-180HZ-CURVE-RGB-BLACK.png
200,Nvision IN27FGP 27″ PINK 165Hz 1920×1080 Curved Gaming Monitor,7999,5,https://btechcustoms.com/product/nvision-in27fgp-27-pink-165hz-19201080-curved-gaming-monitor/,
201,Nvision IN27FGW 27″ 165Hz FHD Curved 1800R VA Panel Monitor,7999,5,https://btechcustoms.com/product/nvision-in27fgw-27-165hz-fhd-curved-1800r-va-panel-monitor/,https://btechcustoms.com/wp-content/uploads/2024/07/NVISION-IN27FGW.png
202,Nvision N200V8 20″ LED Monitor,2250,5,https://btechcustoms.com/product/nvision-n200v8-20-led-monitor/,https://btechcustoms.com/wp-content/uploads/2024/07/NVISION-N200V8.png
203,Nvision N2455PRO 100Hz IPS Panel 23.8″ Monitor Black,3750,5,https://btechcustoms.com/product/nvision-n2455pro-100hz-ips-panel-238-monitor-black/,
204,Nvision N2755 27″ IPS 100Hz IPS Monitor Black,5500,5,https://btechcustoms.com/product/nvision-n2755-27-ips-100hz-ips-monitor-black/,
205,Nvision N2755-Pro 27″ 1920 x 1080 100Hz IPS Monitor White,5500,5,https://btechcustoms.com/product/nvision-n2755-pro-27-1920-x-1080-100hz-ips-monitor-white/,https://btechcustoms.com/wp-content/uploads/2024/08/NVISION-N2755-PRO-24-INCHES-WHITE.png
206,NZXT H210i Black Mini-ITX PC Gaming Case CA-H210i-B1,6200,5,https://btechcustoms.com/product/nzxt-h210i-black-mini-itx-pc-gaming-case-ca-h210i-b1/,https://btechcustoms.com/wp-content/uploads/2024/07/NZXT-H210i.jpg
207,NZXT H210i Black/White Mini-ITX PC Gaming Case CA-H210i-W1,6200,5,https://btechcustoms.com/product/nzxt-h210i-blackwhite-mini-itx-pc-gaming-case-ca-h210i-w1/,
208,NZXT H510i Compact ATX Mid Tower PC Gaming Case Vertical GPU Mount Tempered Glass Side Panel Black White,6100,5,https://btechcustoms.com/product/nzxt-h510i-compact-atx-mid-tower-pc-gaming-case-vertical-gpu-mount-tempered-glass-side-panel-black-white/,https://btechcustoms.com/wp-content/uploads/2024/07/71cETrgYI8L._SL1500_.jpg
209,NZXT H6 Flow RGB Compact Dual-Chamber Mid-Tower Airflow Case with RGB Fans | Black,7600,5,https://btechcustoms.com/product/nzxt-h6-flow-rgb-compact-dual-chamber-mid-tower-airflow-case-with-rgb-fans--black/,https://btechcustoms.com/wp-content/uploads/2024/07/Screenshot-2024-07-24-192716.png
210,NZXT H6 Flow TG Compact Dual-Chamber ATX Mid-Tower Airflow Case | Black,5900,5,https://btechcustoms.com/product/nzxt-h6-flow-tg-compact-dual-chamber-atx-mid-tower-airflow-case--black/,https://btechcustoms.com/wp-content/uploads/2024/07/Screenshot-2024-07-24-194047.png
211,NZXT H6 Flow TG Compact Dual-Chamber ATX Mid-Tower Airflow Case | White,5900,5,https://btechcustoms.com/product/nzxt-h6-flow-tg-compact-dual-chamber-atx-mid-tower-airflow-case--white/,
212,Ocypus Delta F12 120MM ARGB PWM FAN Black,700,5,https://btechcustoms.com/product/ocypus-delta-f12-120mm-argb-pwm-fan-black/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-DELTA-F12-ARGB-BLACK-120MM.webp
213,Ocypus Delta F12 120MM ARGB PWM FAN White,700,5,https://btechcustoms.com/product/ocypus-delta-f12-120mm-argb-pwm-fan-white/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-DELTA-F12-ARGB-WHITE-120MM.webp
214,Ocypus Gamma C50 High Airflow Front Panel Matx Case Black,1850,5,https://btechcustoms.com/product/ocypus-gamma-c50-high-airflow-front-panel-matx-case-black/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-C50-HIGH-AIRFLOW-FRONT-PANEL-MATX-BLACK-1.webp
215,Ocypus Gamma C50 High Airflow Front Panel Matx Case White,1850,5,https://btechcustoms.com/product/ocypus-gamma-c50-high-airflow-front-panel-matx-case-white/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-C50-HIGH-AIRFLOW-FRONT-PANEL-MATX-BLACK.webp
216,Ocypus Gamma F12 120mm Case FAN Black,250,5,https://btechcustoms.com/product/ocypus-gamma-f12-120mm-case-fan-black/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-F12-BLACK-120MM.webp
217,Ocypus Gamma F12 120mm Case FAN White,200,5,https://btechcustoms.com/product/ocypus-gamma-f12-120mm-case-fan-white/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-F12-WHITE-120MM.webp
218,Ocypus Gamma F12 ARGB 120MM PWM Fan – Single Pack Black,320,5,https://btechcustoms.com/product/ocypus-gamma-f12-argb-120mm-pwm-fan--single-pack-black/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-F12-ARGB-BLACK-120MM.webp
219,Ocypus Gamma F12 ARGB 120MM PWM Fan – Single Pack White,320,5,https://btechcustoms.com/product/ocypus-gamma-f12-argb-120mm-pwm-fan--single-pack-white/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-GAMMA-F12-ARGB-WHITE-120MM.webp
220,Ocypus Iota A62 Dual Fan CPU Air Cooler Black,3600,5,https://btechcustoms.com/product/ocypus-iota-a62-dual-fan-cpu-air-cooler-black/,https://btechcustoms.com/wp-content/uploads/2024/11/OCYPUS-IOTA-A62-BK-CPU-COOLER-DUAL-120MM-FAN.webp
